file,n,lambda,m,alpha,mu,chernoff_bound,empirical_risk,chain,date,baseline
sei_weights.csv,40,0.1,16,0.3,5.107482,0.9966765,0.09666,sei,2025-09-06,uniform
sei_weights.csv,40,0.2,16,0.3,4.806651,0.980947,0.07467,sei,2025-09-06,uniform
sei_weights.csv,40,0.3,16,0.3,4.50582,0.9506029,0.05294,sei,2025-09-06,uniform
sei_weights.csv,40,0.0,16,0.33,5.408314,1.0,0.13085,sei,2025-09-06,uniform
sei_weights.csv,40,0.1,16,0.33,5.107482,0.9966765,0.09762,sei,2025-09-06,uniform
sei_weights.csv,40,0.2,16,0.33,4.806651,0.980947,0.07438,sei,2025-09-06,uniform
sei_weights.csv,40,0.3,16,0.33,4.50582,0.9506029,0.05282,sei,2025-09-06,uniform
solana_weights.csv,979,0.0,391,0.2,83.427039,0.0001521084,0.0,solana,2025-09-06,uniform
solana_weights.csv,979,0.1,391,0.2,75.483722,1.699229e-06,0.0,solana,2025-09-06,uniform
solana_weights.csv,979,0.2,391,0.2,67.540405,3.537949e-09,0.0,solana,2025-09-06,uniform
solana_weights.csv,979,0.3,391,0.2,59.597088,7.013295e-13,0.0,solana,2025-09-06,uniform
solana_weights.csv,979,0.0,391,0.25,97.998409,0.02854307,0.0,solana,2025-09-06,uniform
solana_weights.csv,979,0.1,391,0.25,88.717771,0.001492978,0.0,solana,2025-09-06,uniform
solana_weights.csv,979,0.2,391,0.25,79.437134,1.902211e-05,0.0,solana,2025-09-06,uniform
solana_weights.csv,979,0.3,391,0.25,70.156496,3.3706e-08,0.0,solana,2025-09-06,uniform
solana_weights.csv,979,0.0,391,0.3,118.642027,0.6811103,0.0,solana,2025-09-06,uniform
solana_weights.csv,979,0.1,391,0.3,107.496721,0.198466,0.0,solana,2025-09-06,uniform
solana_weights.csv,979,0.2,391,0.3,96.351415,0.01840751,0.0,solana,2025-09-06,uniform
solana_weights.csv,979,0.3,391,0.3,85.206109,0.0003467784,0.0,solana,2025-09-06,uniform
solana_weights.csv,979,0.0,391,0.33,132.185026,1.0,0.0,solana,2025-09-06,uniform
solana_weights.csv,979,0.1,391,0.33,119.845175,0.7364202,0.0,solana,2025-09-06,uniform
solana_weights.csv,979,0.2,391,0.33,107.505324,0.1987337,0.0,solana,2025-09-06,uniform
solana_weights.csv,979,0.3,391,0.33,95.165473,0.01314088,0.0,solana,2025-09-06,uniform
sui_weights.csv,121,0.0,48,0.2,9.8976,0.2853177,0.0,sui,2025-09-06,uniform
sui_weights.csv,121,0.1,48,0.2,9.304534,0.2006886,0.0,sui,2025-09-06,uniform
sui_weights.csv,121,0.2,48,0.2,8.711468,0.130985,0.0,sui,2025-09-06,uniform
sui_weights.csv,121,0.3,48,0.2,8.118403,0.07803745,0.0,sui,2025-09-06,uniform
sui_weights.csv,121,0.0,48,0.25,12.2304,0.6788988,0.0,sui,2025-09-06,uniform
sui_weights.csv,121,0.1,48,0.25,11.523062,0.5600143,0.0,sui,2025-09-06,uniform
sui_weights.csv,121,0.2,48,0.25,10.815725,0.4367816,0.0,sui,2025-09-06,uniform
sui_weights.csv,121,0.3,48,0.25,10.108387,0.3183416,0.0,sui,2025-09-06,uniform
sui_weights.csv,121,0.0,48,0.3,14.4672,0.9473057,0.00286,sui,2025-09-06,uniform
sui_weights.csv,121,0.1,48,0.3,13.655191,0.8744034,0.00159,sui,2025-09-06,uniform
sui_weights.csv,121,0.2,48,0.3,12.843181,0.7720965,0.00083,sui,2025-09-06,uniform
sui_weights.csv,121,0.3,48,0.3,12.031172,0.6463523,0.00019,sui,2025-09-06,uniform
sui_weights.csv,121,0.0,48,0.33,15.9216,0.9998713,0.05397,sui,2025-09-06,uniform
sui_weights.csv,121,0.1,48,0.33,15.04349,0.9799315,0.03193,sui,2025-09-06,uniform
sui_weights.csv,121,0.2,48,0.33,14.165379,0.9238521,0.01729,sui,2025-09-06,uniform
sui_weights.csv,121,0.3,48,0.33,13.287269,0.831428,0.00901,sui,2025-09-06,uniform
tezos_weights.csv,273,0.0,109,0.2,25.508364,0.2162626,0.0,tezos,2025-09-06,uniform
tezos_weights.csv,273,0.1,109,0.2,23.037381,0.07746681,0.0,tezos,2025-09-06,uniform
tezos_weights.csv,273,0.2,109,0.2,20.566398,0.01778917,0.0,tezos,2025-09-06,uniform
tezos_weights.csv,273,0.3,109,0.2,18.095415,0.002182725,0.0,tezos,2025-09-06,uniform
tezos_weights.csv,273,0.0,109,0.25,32.358662,0.8498133,0.0,tezos,2025-09-06,uniform
tezos_weights.csv,273,0.1,109,0.25,29.242576,0.5637617,0.0,tezos,2025-09-06,uniform
tezos_weights.csv,273,0.2,109,0.25,26.12649,0.2646969,0.0,tezos,2025-09-06,uniform
tezos_weights.csv,273,0.3,109,0.25,23.010404,0.07643558,0.0,tezos,2025-09-06,uniform
tezos_weights.csv,273,0.0,109,0.3,38.06868,1.0,0.0,tezos,2025-09-06,uniform
tezos_weights.csv,273,0.1,109,0.3,34.421519,0.9652242,0.0,tezos,2025-09-06,uniform
tezos_weights.csv,273,0.2,109,0.3,30.774358,0.7155397,0.0,tezos,2025-09-06,uniform
tezos_weights.csv,273,0.3,109,0.3,27.127197,0.3529508,0.0,tezos,2025-09-06,uniform
tezos_weights.csv,273,0.0,109,0.33,38.06868,1.0,0.0,tezos,2025-09-06,uniform
tezos_weights.csv,273,0.1,109,0.33,34.421519,0.9652242,0.0,tezos,2025-09-06,uniform
tezos_weights.csv,273,0.2,109,0.33,30.774358,0.7155397,0.0,tezos,2025-09-06,uniform
tezos_weights.csv,273,0.3,109,0.33,27.127197,0.3529508,0.0,tezos,2025-09-06,uniform
avalanche_weights.csv,916,0.0,366,0.2,77.350873,0.0001857859,0.0,avalanche,2025-09-07,uniform
avalanche_weights.csv,916,0.1,366,0.2,70.255087,3.039319e-06,0.0,avalanche,2025-09-07,uniform
avalanche_weights.csv,916,0.2,366,0.2,63.159301,1.159766e-08,0.0,avalanche,2025-09-07,uniform
avalanche_weights.csv,916,0.3,366,0.2,56.063515,5.939641e-12,0.0,avalanche,2025-09-07,uniform
avalanche_weights.csv,916,0.0,366,0.25,92.73802,0.04606441,0.0,avalanche,2025-09-07,uniform
avalanche_weights.csv,916,0.1,366,0.25,84.263344,0.003576567,0.0,avalanche,2025-09-07,uniform
avalanche_weights.csv,916,0.2,366,0.25,75.788669,8.336447e-05,0.0,avalanche,2025-09-07,uniform
avalanche_weights.csv,916,0.3,366,0.25,67.313994,3.702815e-07,0.0,avalanche,2025-09-07,uniform
avalanche_weights.csv,916,0.0,366,0.3,110.484137,0.670251,0.0,avalanche,2025-09-07,uniform
avalanche_weights.csv,916,0.1,366,0.3,100.434631,0.2136303,0.0,avalanche,2025-09-07,uniform
avalanche_weights.csv,916,0.2,366,0.3,90.385126,0.0250701,0.0,avalanche,2025-09-07,uniform
avalanche_weights.csv,916,0.3,366,0.3,80.335621,0.0007445098,0.0,avalanche,2025-09-07,uniform
avalanche_weights.csv,916,0.0,366,0.33,123.839592,1.0,0.0,avalanche,2025-09-07,uniform
avalanche_weights.csv,916,0.1,366,0.33,112.614366,0.7704791,0.0,avalanche,2025-09-07,uniform
avalanche_weights.csv,916,0.2,366,0.33,101.389141,0.2474309,0.0,avalanche,2025-09-07,uniform
avalanche_weights.csv,916,0.3,366,0.33,90.163915,0.02358808,0.0,avalanche,2025-09-07,uniform
celestia_weights.csv,100,0.0,40,0.2,9.481317,0.5935353,0.0,celestia,2025-09-07,uniform
celestia_weights.csv,100,0.1,40,0.2,8.733185,0.4458827,0.0,celestia,2025-09-07,uniform
celestia_weights.csv,100,0.2,40,0.2,7.985054,0.3029861,0.0,celestia,2025-09-07,uniform
celestia_weights.csv,100,0.3,40,0.2,7.236922,0.180526,0.0,celestia,2025-09-07,uniform
celestia_weights.csv,100,0.0,40,0.25,10.892572,0.833347,0.0,celestia,2025-09-07,uniform
celestia_weights.csv,100,0.1,40,0.25,10.043315,0.6981988,0.0,celestia,2025-09-07,uniform
celestia_weights.csv,100,0.2,40,0.25,9.194057,0.5373079,0.0,celestia,2025-09-07,uniform
celestia_weights.csv,100,0.3,40,0.25,8.3448,0.3700746,0.0,celestia,2025-09-07,uniform
celestia_weights.csv,100,0.0,40,0.3,12.996956,0.9971023,0.0,celestia,2025-09-07,uniform
celestia_weights.csv,100,0.1,40,0.3,12.017261,0.9530925,0.0,celestia,2025-09-07,uniform
celestia_weights.csv,100,0.2,40,0.3,11.037565,0.8528513,0.0,celestia,2025-09-07,uniform
celestia_weights.csv,100,0.3,40,0.3,10.05787,0.7007778,0.0,celestia,2025-09-07,uniform
celestia_weights.csv,100,0.0,40,0.33,13.885945,1.0,0.0,celestia,2025-09-07,uniform
celestia_weights.csv,100,0.1,40,0.33,12.85735,0.9941435,0.0,celestia,2025-09-07,uniform
celestia_weights.csv,100,0.2,40,0.33,11.828756,0.9381998,0.0,celestia,2025-09-07,uniform
celestia_weights.csv,100,0.3,40,0.33,10.800161,0.8203277,0.0,celestia,2025-09-07,uniform
cosmoshub_weights.csv,200,0.0,80,0.2,19.388158,0.402199,0.0,cosmoshub,2025-09-07,uniform
cosmoshub_weights.csv,200,0.1,80,0.2,17.569342,0.2080069,0.0,cosmoshub,2025-09-07,uniform
cosmoshub_weights.csv,200,0.2,80,0.2,15.750526,0.08030967,0.0,cosmoshub,2025-09-07,uniform
cosmoshub_weights.csv,200,0.3,80,0.2,13.931711,0.02064391,0.0,cosmoshub,2025-09-07,uniform
cosmoshub_weights.csv,200,0.0,80,0.25,22.640887,0.7877235,0.0,cosmoshub,2025-09-07,uniform
cosmoshub_weights.csv,200,0.1,80,0.25,20.536799,0.5434131,0.0,cosmoshub,2025-09-07,uniform
cosmoshub_weights.csv,200,0.2,80,0.25,18.43271,0.2934506,0.0,cosmoshub,2025-09-07,uniform
cosmoshub_weights.csv,200,0.3,80,0.25,16.328621,0.1128432,0.0,cosmoshub,2025-09-07,uniform
cosmoshub_weights.csv,200,0.0,80,0.3,25.658212,0.986875,0.0,cosmoshub,2025-09-07,uniform
cosmoshub_weights.csv,200,0.1,80,0.3,23.292391,0.8496427,0.0,cosmoshub,2025-09-07,uniform
cosmoshub_weights.csv,200,0.2,80,0.3,20.926569,0.5916555,0.0,cosmoshub,2025-09-07,uniform
cosmoshub_weights.csv,200,0.3,80,0.3,18.560748,0.307274,0.0,cosmoshub,2025-09-07,uniform
cosmoshub_weights.csv,200,0.0,80,0.33,28.275885,1.0,0.0,cosmoshub,2025-09-07,uniform
cosmoshub_weights.csv,200,0.1,80,0.33,25.688296,0.987656,0.0,cosmoshub,2025-09-07,uniform
cosmoshub_weights.csv,200,0.2,80,0.33,23.100708,0.8323624,0.0,cosmoshub,2025-09-07,uniform
cosmoshub_weights.csv,200,0.3,80,0.33,20.513119,0.5404701,0.0,cosmoshub,2025-09-07,uniform
injective_weights.csv,50,0.0,20,0.2,4.400796,0.6778142,0.0,injective,2025-09-07,uniform
injective_weights.csv,50,0.1,20,0.2,4.080716,0.5791238,0.0,injective,2025-09-07,uniform
injective_weights.csv,50,0.2,20,0.2,3.760637,0.4730546,0.0,injective,2025-09-07,uniform
injective_weights.csv,50,0.3,20,0.2,3.440557,0.364823,0.0,injective,2025-09-07,uniform
injective_weights.csv,50,0.0,20,0.25,5.51467,0.9229169,0.0,injective,2025-09-07,uniform
injective_weights.csv,50,0.1,20,0.25,5.123203,0.8564157,0.0,injective,2025-09-07,uniform
injective_weights.csv,50,0.2,20,0.25,4.731736,0.7681672,0.0,injective,2025-09-07,uniform
injective_weights.csv,50,0.3,20,0.25,4.340269,0.6599098,0.0,injective,2025-09-07,uniform
injective_weights.csv,50,0.0,20,0.3,6.373605,0.9955183,0.0,injective,2025-09-07,uniform
injective_weights.csv,50,0.1,20,0.3,5.936244,0.9704861,0.0,injective,2025-09-07,uniform
injective_weights.csv,50,0.2,20,0.3,5.498884,0.9206583,0.0,injective,2025-09-07,uniform
injective_weights.csv,50,0.3,20,0.3,5.061523,0.8439366,0.0,injective,2025-09-07,uniform
injective_weights.csv,50,0.0,20,0.33,7.178978,1.0,0.0,injective,2025-09-07,uniform
injective_weights.csv,50,0.1,20,0.33,6.70108,1.0,0.0,injective,2025-09-07,uniform
injective_weights.csv,50,0.2,20,0.33,6.223182,0.9895206,0.0,injective,2025-09-07,uniform
injective_weights.csv,50,0.3,20,0.33,5.745284,0.9519387,0.0,injective,2025-09-07,uniform
near_weights.csv,300,0.0,120,0.2,25.384781,0.06051337,0.0,near,2025-09-07,uniform
near_weights.csv,300,0.1,120,0.2,23.046303,0.01565051,0.0,near,2025-09-07,uniform
near_weights.csv,300,0.2,120,0.2,20.707825,0.002500908,0.0,near,2025-09-07,uniform
near_weights.csv,300,0.3,120,0.2,18.369347,0.0002054465,0.0,near,2025-09-07,uniform
near_weights.csv,300,0.0,120,0.25,32.891177,0.5992076,0.0,near,2025-09-07,uniform
near_weights.csv,300,0.1,120,0.25,29.882059,0.3191914,0.0,near,2025-09-07,uniform
near_weights.csv,300,0.2,120,0.25,26.872941,0.1179538,0.0,near,2025-09-07,uniform
near_weights.csv,300,0.3,120,0.25,23.863824,0.02633195,0.0,near,2025-09-07,uniform
near_weights.csv,300,0.0,120,0.3,36.058458,0.86622,0.0,near,2025-09-07,uniform
near_weights.csv,300,0.1,120,0.3,32.772612,0.587847,0.0,near,2025-09-07,uniform
near_weights.csv,300,0.2,120,0.3,29.486766,0.286658,0.0,near,2025-09-07,uniform
near_weights.csv,300,0.3,120,0.3,26.20092,0.08870026,0.0,near,2025-09-07,uniform
near_weights.csv,300,0.0,120,0.33,41.551,1.0,0.0,near,2025-09-07,uniform
near_weights.csv,300,0.1,120,0.33,37.7959,0.9580602,0.0,near,2025-09-07,uniform
near_weights.csv,300,0.2,120,0.33,34.0408,0.7062823,0.0,near,2025-09-07,uniform
near_weights.csv,300,0.3,120,0.33,30.2857,0.3539365,0.0,near,2025-09-07,uniform
osmosis_weights.csv,100,0.0,40,0.2,8.647481,0.4289642,0.0,osmosis,2025-09-07,uniform
osmosis_weights.csv,100,0.1,40,0.2,8.022733,0.309817,0.0,osmosis,2025-09-07,uniform
osmosis_weights.csv,100,0.2,40,0.2,7.397985,0.2044779,0.0,osmosis,2025-09-07,uniform
osmosis_weights.csv,100,0.3,40,0.2,6.773237,0.1202854,0.0,osmosis,2025-09-07,uniform
osmosis_weights.csv,100,0.0,40,0.25,10.632478,0.7955752,0.0,osmosis,2025-09-07,uniform
osmosis_weights.csv,100,0.1,40,0.25,9.88923,0.6704382,0.0,osmosis,2025-09-07,uniform
osmosis_weights.csv,100,0.2,40,0.25,9.145982,0.5277996,0.0,osmosis,2025-09-07,uniform
osmosis_weights.csv,100,0.3,40,0.25,8.402734,0.3812116,0.0,osmosis,2025-09-07,uniform
osmosis_weights.csv,100,0.0,40,0.3,12.490043,0.9812002,0.0,osmosis,2025-09-07,uniform
osmosis_weights.csv,100,0.1,40,0.3,11.641039,0.9212676,0.0,osmosis,2025-09-07,uniform
osmosis_weights.csv,100,0.2,40,0.3,10.792034,0.8191613,0.0,osmosis,2025-09-07,uniform
osmosis_weights.csv,100,0.3,40,0.3,9.94303,0.6802236,0.0,osmosis,2025-09-07,uniform
osmosis_weights.csv,100,0.0,40,0.33,13.374497,1.0,0.0,osmosis,2025-09-07,uniform
osmosis_weights.csv,100,0.1,40,0.33,12.477047,0.9806019,0.0,osmosis,2025-09-07,uniform
osmosis_weights.csv,100,0.2,40,0.33,11.579597,0.9152713,0.0,osmosis,2025-09-07,uniform
osmosis_weights.csv,100,0.3,40,0.33,10.682148,0.8030557,0.0,osmosis,2025-09-07,uniform
sei_weights.csv,40,0.0,16,0.2,3.819738,0.818793,0.0,sei,2025-09-07,uniform
sei_weights.csv,40,0.1,16,0.2,3.597764,0.7564788,0.0,sei,2025-09-07,uniform
sei_weights.csv,40,0.2,16,0.2,3.37579,0.6849715,0.0,sei,2025-09-07,uniform
sei_weights.csv,40,0.3,16,0.2,3.153816,0.6052775,0.0,sei,2025-09-07,uniform
sei_weights.csv,40,0.0,16,0.25,4.62779,0.96478,0.0,sei,2025-09-07,uniform
sei_weights.csv,40,0.1,16,0.25,4.365011,0.9309001,0.0,sei,2025-09-07,uniform
sei_weights.csv,40,0.2,16,0.25,4.102232,0.8841281,0.0,sei,2025-09-07,uniform
sei_weights.csv,40,0.3,16,0.25,3.839453,0.8238641,0.0,sei,2025-09-07,uniform
sei_weights.csv,40,0.0,16,0.3,5.408438,1.0,0.12954,sei,2025-09-07,uniform
sei_weights.csv,40,0.1,16,0.3,5.107594,0.9966799,0.0974,sei,2025-09-07,uniform
sei_weights.csv,40,0.2,16,0.3,4.80675,0.9809545,0.07298,sei,2025-09-07,uniform
sei_weights.csv,40,0.3,16,0.3,4.505906,0.9506139,0.05432,sei,2025-09-07,uniform
sei_weights.csv,40,0.0,16,0.33,5.408438,1.0,0.13075,sei,2025-09-07,uniform
sei_weights.csv,40,0.1,16,0.33,5.107594,0.9966799,0.09807,sei,2025-09-07,uniform
sei_weights.csv,40,0.2,16,0.33,4.80675,0.9809545,0.07292,sei,2025-09-07,uniform
sei_weights.csv,40,0.3,16,0.33,4.505906,0.9506139,0.05329,sei,2025-09-07,uniform
solana_weights.csv,967,0.0,386,0.2,82.224387,0.0001594309,0.0,solana,2025-09-07,uniform
solana_weights.csv,967,0.1,386,0.2,74.401121,1.863371e-06,0.0,solana,2025-09-07,uniform
solana_weights.csv,967,0.2,386,0.2,66.577855,4.147272e-09,0.0,solana,2025-09-07,uniform
solana_weights.csv,967,0.3,386,0.2,58.754589,9.062533e-13,0.0,solana,2025-09-07,uniform
solana_weights.csv,967,0.0,386,0.25,96.565878,0.02852366,0.0,solana,2025-09-07,uniform
solana_weights.csv,967,0.1,386,0.25,87.428215,0.001527942,0.0,solana,2025-09-07,uniform
solana_weights.csv,967,0.2,386,0.25,78.290551,2.030081e-05,0.0,solana,2025-09-07,uniform
solana_weights.csv,967,0.3,386,0.25,69.152888,3.849453e-08,0.0,solana,2025-09-07,uniform
solana_weights.csv,967,0.0,386,0.3,117.023051,0.6796522,0.0,solana,2025-09-07,uniform
solana_weights.csv,967,0.1,386,0.3,106.039257,0.1999944,0.0,solana,2025-09-07,uniform
solana_weights.csv,967,0.2,386,0.3,95.055463,0.01903278,0.0,solana,2025-09-07,uniform
solana_weights.csv,967,0.3,386,0.3,84.071668,0.0003763488,0.0,solana,2025-09-07,uniform
solana_weights.csv,967,0.0,386,0.33,127.657786,0.9973458,0.0,solana,2025-09-07,uniform
solana_weights.csv,967,0.1,386,0.33,115.73027,0.6175393,0.0,solana,2025-09-07,uniform
solana_weights.csv,967,0.2,386,0.33,103.802754,0.1373503,0.0,solana,2025-09-07,uniform
solana_weights.csv,967,0.3,386,0.33,91.875238,0.007364817,0.0,solana,2025-09-07,uniform
sui_weights.csv,121,0.0,48,0.2,9.9024,0.2860545,0.0,sui,2025-09-07,uniform
sui_weights.csv,121,0.1,48,0.2,9.308854,0.2012546,0.0,sui,2025-09-07,uniform
sui_weights.csv,121,0.2,48,0.2,8.715308,0.1313832,0.0,sui,2025-09-07,uniform
sui_weights.csv,121,0.3,48,0.2,8.121763,0.0782898,0.0,sui,2025-09-07,uniform
sui_weights.csv,121,0.0,48,0.25,12.2352,0.6796713,0.0,sui,2025-09-07,uniform
sui_weights.csv,121,0.1,48,0.25,11.527382,0.5607626,0.0,sui,2025-09-07,uniform
sui_weights.csv,121,0.2,48,0.25,10.819565,0.4374461,0.0,sui,2025-09-07,uniform
sui_weights.csv,121,0.3,48,0.25,10.111747,0.3188785,0.0,sui,2025-09-07,uniform
sui_weights.csv,121,0.0,48,0.3,14.472,0.9476434,0.0031,sui,2025-09-07,uniform
sui_weights.csv,121,0.1,48,0.3,13.659511,0.8748725,0.0015,sui,2025-09-07,uniform
sui_weights.csv,121,0.2,48,0.3,12.847021,0.7726418,0.00063,sui,2025-09-07,uniform
sui_weights.csv,121,0.3,48,0.3,12.034532,0.6469085,0.00024,sui,2025-09-07,uniform
sui_weights.csv,121,0.0,48,0.33,15.9264,0.9998866,0.05435,sui,2025-09-07,uniform
sui_weights.csv,121,0.1,48,0.33,15.04781,0.9801162,0.03206,sui,2025-09-07,uniform
sui_weights.csv,121,0.2,48,0.33,14.169219,0.9241779,0.01726,sui,2025-09-07,uniform
sui_weights.csv,121,0.3,48,0.33,13.290629,0.8318468,0.00907,sui,2025-09-07,uniform
tezos_weights.csv,274,0.0,109,0.2,25.495237,0.2152902,0.0,tezos,2025-09-07,uniform
tezos_weights.csv,274,0.1,109,0.2,23.025276,0.07700285,0.0,tezos,2025-09-07,uniform
tezos_weights.csv,274,0.2,109,0.2,20.555314,0.0176502,0.0,tezos,2025-09-07,uniform
tezos_weights.csv,274,0.3,109,0.2,18.085352,0.002160626,0.0,tezos,2025-09-07,uniform
tezos_weights.csv,274,0.0,109,0.25,32.342469,0.8486152,0.0,tezos,2025-09-07,uniform
tezos_weights.csv,274,0.1,109,0.25,29.227565,0.5622277,0.0,tezos,2025-09-07,uniform
tezos_weights.csv,274,0.2,109,0.25,26.112662,0.2635585,0.0,tezos,2025-09-07,uniform
tezos_weights.csv,274,0.3,109,0.25,22.997758,0.07595551,0.0,tezos,2025-09-07,uniform
tezos_weights.csv,274,0.0,109,0.3,38.068136,1.0,0.0,tezos,2025-09-07,uniform
tezos_weights.csv,274,0.1,109,0.3,34.420446,0.9651848,0.0,tezos,2025-09-07,uniform
tezos_weights.csv,274,0.2,109,0.3,30.772757,0.7153893,0.0,tezos,2025-09-07,uniform
tezos_weights.csv,274,0.3,109,0.3,27.125067,0.3527519,0.0,tezos,2025-09-07,uniform
tezos_weights.csv,274,0.0,109,0.33,38.068136,1.0,0.0,tezos,2025-09-07,uniform
tezos_weights.csv,274,0.1,109,0.33,34.420446,0.9651848,0.0,tezos,2025-09-07,uniform
tezos_weights.csv,274,0.2,109,0.33,30.772757,0.7153893,0.0,tezos,2025-09-07,uniform
tezos_weights.csv,274,0.3,109,0.33,27.125067,0.3527519,0.0,tezos,2025-09-07,uniform
avalanche_weights.csv,908,0.0,363,0.2,76.130183,0.0001484644,0.0,avalanche,2025-09-08,uniform
avalanche_weights.csv,908,0.1,363,0.2,69.116834,2.300955e-06,0.0,avalanche,2025-09-08,uniform
avalanche_weights.csv,908,0.2,363,0.2,62.103486,8.206144e-09,0.0,avalanche,2025-09-08,uniform
avalanche_weights.csv,908,0.3,363,0.2,55.090137,3.842636e-12,0.0,avalanche,2025-09-08,uniform
avalanche_weights.csv,908,0.0,363,0.25,92.808879,0.05759072,0.0,avalanche,2025-09-08,uniform
avalanche_weights.csv,908,0.1,363,0.25,84.287573,0.004843227,0.0,avalanche,2025-09-08,uniform
avalanche_weights.csv,908,0.2,363,0.25,75.766266,0.000123192,0.0,avalanche,2025-09-08,uniform
avalanche_weights.csv,908,0.3,363,0.25,67.24496,6.015408e-07,0.0,avalanche,2025-09-08,uniform
avalanche_weights.csv,908,0.0,363,0.3,111.415585,0.7597013,0.0,avalanche,2025-09-08,uniform
avalanche_weights.csv,908,0.1,363,0.3,101.233498,0.2762323,0.0,avalanche,2025-09-08,uniform
avalanche_weights.csv,908,0.2,363,0.3,91.051411,0.03749458,0.0,avalanche,2025-09-08,uniform
avalanche_weights.csv,908,0.3,363,0.3,80.869324,0.001309431,0.0,avalanche,2025-09-08,uniform
avalanche_weights.csv,908,0.0,363,0.33,122.084698,1.0,0.0,avalanche,2025-09-08,uniform
avalanche_weights.csv,908,0.1,363,0.33,110.955634,0.7385311,0.0,avalanche,2025-09-08,uniform
avalanche_weights.csv,908,0.2,363,0.33,99.826569,0.2238057,0.0,avalanche,2025-09-08,uniform
avalanche_weights.csv,908,0.3,363,0.33,88.697505,0.01981363,0.0,avalanche,2025-09-08,uniform
celestia_weights.csv,100,0.0,40,0.2,9.481203,0.5935134,0.0,celestia,2025-09-08,uniform
celestia_weights.csv,100,0.1,40,0.2,8.733083,0.4458625,0.0,celestia,2025-09-08,uniform
celestia_weights.csv,100,0.2,40,0.2,7.984963,0.3029697,0.0,celestia,2025-09-08,uniform
celestia_weights.csv,100,0.3,40,0.2,7.236842,0.1805146,0.0,celestia,2025-09-08,uniform
celestia_weights.csv,100,0.0,40,0.25,10.892622,0.8333539,0.0,celestia,2025-09-08,uniform
celestia_weights.csv,100,0.1,40,0.25,10.04336,0.6982068,0.0,celestia,2025-09-08,uniform
celestia_weights.csv,100,0.2,40,0.25,9.194097,0.5373158,0.0,celestia,2025-09-08,uniform
celestia_weights.csv,100,0.3,40,0.25,8.344835,0.3700813,0.0,celestia,2025-09-08,uniform
celestia_weights.csv,100,0.0,40,0.3,12.996901,0.9971013,0.0,celestia,2025-09-08,uniform
celestia_weights.csv,100,0.1,40,0.3,12.017211,0.9530888,0.0,celestia,2025-09-08,uniform
celestia_weights.csv,100,0.2,40,0.3,11.037521,0.8528455,0.0,celestia,2025-09-08,uniform
celestia_weights.csv,100,0.3,40,0.3,10.057831,0.7007709,0.0,celestia,2025-09-08,uniform
celestia_weights.csv,100,0.0,40,0.33,13.885875,1.0,0.0,celestia,2025-09-08,uniform
celestia_weights.csv,100,0.1,40,0.33,12.857288,0.994142,0.0,celestia,2025-09-08,uniform
celestia_weights.csv,100,0.2,40,0.33,11.8287,0.9381951,0.0,celestia,2025-09-08,uniform
celestia_weights.csv,100,0.3,40,0.33,10.800113,0.8203208,0.0,celestia,2025-09-08,uniform
cosmoshub_weights.csv,200,0.0,80,0.2,19.400826,0.4037142,0.0,cosmoshub,2025-09-08,uniform
cosmoshub_weights.csv,200,0.1,80,0.2,17.580743,0.2090388,0.0,cosmoshub,2025-09-08,uniform
cosmoshub_weights.csv,200,0.2,80,0.2,15.760661,0.08081712,0.0,cosmoshub,2025-09-08,uniform
cosmoshub_weights.csv,200,0.3,80,0.2,13.940578,0.02080695,0.0,cosmoshub,2025-09-08,uniform
cosmoshub_weights.csv,200,0.0,80,0.25,22.659329,0.7895954,0.0,cosmoshub,2025-09-08,uniform
cosmoshub_weights.csv,200,0.1,80,0.25,20.553396,0.5454756,0.0,cosmoshub,2025-09-08,uniform
cosmoshub_weights.csv,200,0.2,80,0.25,18.447463,0.2950297,0.0,cosmoshub,2025-09-08,uniform
cosmoshub_weights.csv,200,0.3,80,0.25,16.341531,0.1136546,0.0,cosmoshub,2025-09-08,uniform
cosmoshub_weights.csv,200,0.0,80,0.3,25.671265,0.9872169,0.0,cosmoshub,2025-09-08,uniform
cosmoshub_weights.csv,200,0.1,80,0.3,23.304138,0.850675,0.0,cosmoshub,2025-09-08,uniform
cosmoshub_weights.csv,200,0.2,80,0.3,20.937012,0.59294,0.0,cosmoshub,2025-09-08,uniform
cosmoshub_weights.csv,200,0.3,80,0.3,18.569885,0.3082705,0.0,cosmoshub,2025-09-08,uniform
cosmoshub_weights.csv,200,0.0,80,0.33,28.286885,1.0,0.0,cosmoshub,2025-09-08,uniform
